#x 	 y(x) 	 y'(x) 
4.81769 -0.994461 0.105111
4.81958 -0.99426 0.10699
4.82147 -0.994056 0.10887
4.82336 -0.993848 0.110749
4.82525 -0.993637 0.112628
4.82714 -0.993423 0.114506
4.82903 -0.993204 0.116384
4.83093 -0.992982 0.118262
4.83282 -0.992757 0.120139
4.83471 -0.992528 0.122016
4.8366 -0.992296 0.123892
4.83849 -0.99206 0.125768
4.84038 -0.99182 0.127643
4.84227 -0.991577 0.129518
4.84416 -0.99133 0.131392
4.84605 -0.99108 0.133266
4.84794 -0.990827 0.13514
4.84983 -0.990569 0.137013
4.85172 -0.990308 0.138885
4.85361 -0.990044 0.140757
4.8555 -0.989776 0.142629
4.85739 -0.989505 0.1445
4.85928 -0.98923 0.14637
4.86117 -0.988951 0.14824
4.86307 -0.988669 0.15011
4.86496 -0.988384 0.151978
4.86685 -0.988095 0.153847
4.86874 -0.987802 0.155715
4.87063 -0.987506 0.157582
4.87252 -0.987206 0.159449
4.87441 -0.986903 0.161315
4.8763 -0.986596 0.16318
4.87819 -0.986286 0.165045
4.88008 -0.985972 0.16691
4.88197 -0.985655 0.168773
4.88386 -0.985334 0.170636
4.88575 -0.98501 0.172499
4.88764 -0.984682 0.174361
4.88953 -0.98435 0.176222
4.89142 -0.984015 0.178083
4.89331 -0.983677 0.179943
4.89521 -0.983335 0.181802
4.8971 -0.98299 0.183661
4.89899 -0.982641 0.185519
4.90088 -0.982288 0.187377
4.90277 -0.981932 0.189233
4.90466 -0.981573 0.19109
4.90655 -0.98121 0.192945
4.90844 -0.980843 0.1948
4.91033 -0.980473 0.196654
4.91222 -0.980099 0.198507
4.91411 -0.979722 0.20036
4.916 -0.979342 0.202212
4.91789 -0.978958 0.204063
4.91978 -0.97857 0.205913
4.92167 -0.978179 0.207763
4.92356 -0.977785 0.209612
4.92545 -0.977387 0.21146
4.92735 -0.976985 0.213307
4.92924 -0.97658 0.215154
4.93113 -0.976172 0.217
4.93302 -0.97576 0.218845
4.93491 -0.975344 0.22069
4.9368 -0.974925 0.222533
4.93869 -0.974503 0.224376
4.94058 -0.974077 0.226218
4.94247 -0.973647 0.228059
4.94436 -0.973214 0.229899
4.94625 -0.972778 0.231739
4.94814 -0.972338 0.233578
4.95003 -0.971895 0.235416
4.95192 -0.971448 0.237253
4.95381 -0.970998 0.239089
4.9557 -0.970544 0.240924
4.95759 -0.970087 0.242759
4.95949 -0.969626 0.244592
4.96138 -0.969162 0.246425
4.96327 -0.968694 0.248257
4.96516 -0.968223 0.250088
4.96705 -0.967749 0.251918
4.96894 -0.967271 0.253747
4.97083 -0.966789 0.255575
4.97272 -0.966304 0.257402
4.97461 -0.965816 0.259229
4.9765 -0.965324 0.261054
4.97839 -0.964829 0.262879
4.98028 -0.96433 0.264703
4.98217 -0.963828 0.266525
4.98406 -0.963322 0.268347
4.98595 -0.962813 0.270168
4.98784 -0.962301 0.271988
4.98973 -0.961785 0.273806
4.99163 -0.961265 0.275624
4.99352 -0.960743 0.277441
4.99541 -0.960216 0.279257
4.9973 -0.959687 0.281072
4.99919 -0.959154 0.282886
5.00108 -0.958617 0.284699
5.00297 -0.958077 0.28651
5.00486 -0.957534 0.288321
5.00675 -0.956987 0.290131
5.00864 -0.956437 0.29194
5.01053 -0.955883 0.293747
5.01242 -0.955326 0.295554
5.01431 -0.954766 0.29736
5.0162 -0.954202 0.299164
5.01809 -0.953634 0.300968
5.01998 -0.953064 0.30277
5.02187 -0.95249 0.304571
5.02376 -0.951912 0.306372
5.02566 -0.951331 0.308171
5.02755 -0.950747 0.309969
5.02944 -0.950159 0.311766
5.03133 -0.949568 0.313561
5.03322 -0.948973 0.315356
5.03511 -0.948375 0.31715
5.037 -0.947774 0.318942
5.03889 -0.94717 0.320733
5.04078 -0.946561 0.322524
5.04267 -0.94595 0.324313
5.04456 -0.945335 0.3261
5.04645 -0.944717 0.327887
5.04834 -0.944095 0.329672
5.05023 -0.94347 0.331457
5.05212 -0.942842 0.33324
5.05401 -0.94221 0.335022
5.0559 -0.941575 0.336803
5.0578 -0.940937 0.338582
5.05969 -0.940295 0.34036
5.06158 -0.93965 0.342137
5.06347 -0.939001 0.343913
5.06536 -0.93835 0.345688
5.06725 -0.937694 0.347461
5.06914 -0.937036 0.349234
5.07103 -0.936374 0.351005
5.07292 -0.935708 0.352774
5.07481 -0.93504 0.354543
5.0767 -0.934368 0.35631
5.07859 -0.933693 0.358076
5.08048 -0.933014 0.35984
5.08237 -0.932332 0.361603
5.08426 -0.931647 0.363365
5.08615 -0.930958 0.365126
5.08804 -0.930266 0.366886
5.08994 -0.929571 0.368644
5.09183 -0.928872 0.3704
5.09372 -0.92817 0.372156
5.09561 -0.927465 0.37391
5.0975 -0.926756 0.375663
5.09939 -0.926045 0.377414
5.10128 -0.925329 0.379164
5.10317 -0.924611 0.380913
5.10506 -0.923889 0.38266
5.10695 -0.923164 0.384406
5.10884 -0.922436 0.386151
5.11073 -0.921704 0.387894
5.11262 -0.920969 0.389636
5.11451 -0.920231 0.391377
5.1164 -0.919489 0.393116
5.11829 -0.918744 0.394853
5.12018 -0.917996 0.39659
5.12208 -0.917245 0.398325
5.12397 -0.91649 0.400058
5.12586 -0.915732 0.40179
5.12775 -0.914971 0.40352
5.12964 -0.914206 0.40525
5.13153 -0.913438 0.406977
5.13342 -0.912667 0.408703
5.13531 -0.911893 0.410428
5.1372 -0.911115 0.412151
5.13909 -0.910335 0.413873
5.14098 -0.90955 0.415594
5.14287 -0.908763 0.417312
5.14476 -0.907972 0.41903
5.14665 -0.907179 0.420746
5.14854 -0.906382 0.42246
5.15043 -0.905581 0.424173
5.15232 -0.904778 0.425884
5.15422 -0.903971 0.427594
5.15611 -0.903161 0.429302
5.158 -0.902348 0.431009
5.15989 -0.901531 0.432714
5.16178 -0.900711 0.434418
5.16367 -0.899889 0.43612
5.16556 -0.899062 0.43782
5.16745 -0.898233 0.439519
5.16934 -0.897401 0.441217
5.17123 -0.896565 0.442913
5.17312 -0.895726 0.444607
5.17501 -0.894884 0.4463
5.1769 -0.894038 0.447991
5.17879 -0.89319 0.44968
5.18068 -0.892338 0.451368
5.18257 -0.891483 0.453054
5.18446 -0.890625 0.454739
5.18636 -0.889764 0.456422
5.18825 -0.888899 0.458103
5.19014 -0.888031 0.459783
5.19203 -0.887161 0.461461
5.19392 -0.886287 0.463137
5.19581 -0.885409 0.464812
5.1977 -0.884529 0.466485
5.19959 -0.883645 0.468157
5.20148 -0.882759 0.469826
5.20337 -0.881869 0.471495
5.20526 -0.880976 0.473161
5.20715 -0.88008 0.474826
5.20904 -0.879181 0.476489
5.21093 -0.878278 0.47815
5.21282 -0.877373 0.47981
5.21471 -0.876464 0.481467
5.2166 -0.875552 0.483124
5.2185 -0.874637 0.484778
5.22039 -0.873719 0.486431
5.22228 -0.872798 0.488082
5.22417 -0.871874 0.489731
5.22606 -0.870946 0.491378
5.22795 -0.870016 0.493024
5.22984 -0.869082 0.494668
5.23173 -0.868145 0.49631
5.23362 -0.867205 0.497951
5.23551 -0.866262 0.499589
5.2374 -0.865316 0.501226
5.23929 -0.864367 0.502861
5.24118 -0.863415 0.504495
5.24307 -0.86246 0.506126
5.24496 -0.861501 0.507756
5.24685 -0.86054 0.509383
5.24874 -0.859575 0.511009
5.25064 -0.858607 0.512634
5.25253 -0.857637 0.514256
5.25442 -0.856663 0.515877
5.25631 -0.855686 0.517495
5.2582 -0.854706 0.519112
5.26009 -0.853723 0.520727
5.26198 -0.852737 0.52234
5.26387 -0.851748 0.523951
5.26576 -0.850756 0.525561
5.26765 -0.849761 0.527168
5.26954 -0.848763 0.528774
5.27143 -0.847762 0.530378
5.27332 -0.846757 0.531979
5.27521 -0.84575 0.533579
5.2771 -0.84474 0.535177
5.27899 -0.843726 0.536773
5.28088 -0.84271 0.538368
5.28278 -0.841691 0.53996
5.28467 -0.840668 0.54155
5.28656 -0.839643 0.543139
5.28845 -0.838615 0.544725
5.29034 -0.837583 0.546309
5.29223 -0.836549 0.547892
5.29412 -0.835512 0.549473
5.29601 -0.834471 0.551051
5.2979 -0.833428 0.552628
5.29979 -0.832382 0.554203
5.30168 -0.831333 0.555775
5.30357 -0.83028 0.557346
5.30546 -0.829225 0.558915
5.30735 -0.828167 0.560481
5.30924 -0.827106 0.562046
5.31113 -0.826042 0.563609
5.31302 -0.824975 0.56517
5.31492 -0.823905 0.566728
5.31681 -0.822832 0.568285
5.3187 -0.821756 0.569839
5.32059 -0.820677 0.571392
5.32248 -0.819596 0.572943
5.32437 -0.818511 0.574491
5.32626 -0.817423 0.576038
5.32815 -0.816333 0.577582
5.33004 -0.815239 0.579124
5.33193 -0.814143 0.580664
5.33382 -0.813044 0.582203
5.33571 -0.811942 0.583739
5.3376 -0.810837 0.585273
5.33949 -0.809729 0.586805
5.34138 -0.808618 0.588334
5.34327 -0.807504 0.589862
5.34516 -0.806387 0.591388
5.34706 -0.805268 0.592911
5.34895 -0.804145 0.594433
5.35084 -0.80302 0.595952
5.35273 -0.801892 0.597469
5.35462 -0.800761 0.598984
5.35651 -0.799627 0.600497
5.3584 -0.79849 0.602007
5.36029 -0.797351 0.603516
5.36218 -0.796208 0.605022
5.36407 -0.795063 0.606527
5.36596 -0.793915 0.608029
5.36785 -0.792764 0.609529
5.36974 -0.79161 0.611026
5.37163 -0.790454 0.612522
5.37352 -0.789294 0.614015
5.37541 -0.788132 0.615506
5.3773 -0.786967 0.616995
5.3792 -0.785799 0.618482
5.38109 -0.784628 0.619966
5.38298 -0.783455 0.621449
5.38487 -0.782279 0.622929
5.38676 -0.781099 0.624407
5.38865 -0.779918 0.625882
5.39054 -0.778733 0.627356
5.39243 -0.777545 0.628827
5.39432 -0.776355 0.630296
5.39621 -0.775162 0.631762
5.3981 -0.773966 0.633227
5.39999 -0.772768 0.634689
5.40188 -0.771567 0.636149
5.40377 -0.770362 0.637606
5.40566 -0.769156 0.639062
5.40755 -0.767946 0.640515
5.40944 -0.766734 0.641965
5.41133 -0.765519 0.643414
5.41323 -0.764301 0.64486
5.41512 -0.76308 0.646304
5.41701 -0.761857 0.647745
5.4189 -0.760631 0.649184
5.42079 -0.759402 0.650621
5.42268 -0.758171 0.652056
5.42457 -0.756937 0.653488
5.42646 -0.7557 0.654918
5.42835 -0.754461 0.656345
5.43024 -0.753218 0.657771
5.43213 -0.751973 0.659193
5.43402 -0.750726 0.660614
5.43591 -0.749476 0.662032
5.4378 -0.748223 0.663448
5.43969 -0.746967 0.664861
5.44158 -0.745709 0.666272
5.44347 -0.744448 0.667681
5.44537 -0.743184 0.669087
5.44726 -0.741918 0.670491
5.44915 -0.740649 0.671892
5.45104 -0.739377 0.673292
5.45293 -0.738103 0.674688
5.45482 -0.736826 0.676082
5.45671 -0.735547 0.677474
5.4586 -0.734264 0.678864
5.46049 -0.73298 0.680251
5.46238 -0.731692 0.681635
5.46427 -0.730402 0.683017
5.46616 -0.72911 0.684397
5.46805 -0.727814 0.685774
5.46994 -0.726517 0.687149
5.47183 -0.725216 0.688521
5.47372 -0.723913 0.689891
5.47561 -0.722608 0.691258
5.47751 -0.721299 0.692623
5.4794 -0.719989 0.693986
5.48129 -0.718675 0.695346
5.48318 -0.717359 0.696703
5.48507 -0.716041 0.698058
5.48696 -0.71472 0.699411
5.48885 -0.713396 0.700761
5.49074 -0.71207 0.702108
5.49263 -0.710742 0.703453
5.49452 -0.70941 0.704796
5.49641 -0.708077 0.706136
5.4983 -0.70674 0.707473
5.50019 -0.705402 0.708808
5.50208 -0.70406 0.71014
5.50397 -0.702716 0.71147
5.50586 -0.70137 0.712797
5.50775 -0.700021 0.714122
5.50965 -0.69867 0.715444
5.51154 -0.697316 0.716764
5.51343 -0.69596 0.718081
5.51532 -0.694601 0.719395
5.51721 -0.693239 0.720707
5.5191 -0.691876 0.722017
5.52099 -0.690509 0.723323
5.52288 -0.689141 0.724628
5.52477 -0.687769 0.725929
5.52666 -0.686396 0.727228
5.52855 -0.68502 0.728525
5.53044 -0.683641 0.729818
5.53233 -0.68226 0.73111
5.53422 -0.680877 0.732398
5.53611 -0.679491 0.733684
5.538 -0.678102 0.734967
5.53989 -0.676712 0.736248
5.54179 -0.675319 0.737526
5.54368 -0.673923 0.738802
5.54557 -0.672525 0.740074
5.54746 -0.671125 0.741344
5.54935 -0.669722 0.742612
5.55124 -0.668317 0.743877
5.55313 -0.666909 0.745139
5.55502 -0.665499 0.746399
5.55691 -0.664087 0.747655
5.5588 -0.662672 0.74891
5.56069 -0.661255 0.750161
5.56258 -0.659836 0.75141
5.56447 -0.658414 0.752656
5.56636 -0.65699 0.753899
5.56825 -0.655563 0.75514
5.57014 -0.654135 0.756378
5.57203 -0.652703 0.757614
5.57393 -0.65127 0.758846
5.57582 -0.649834 0.760076
5.57771 -0.648396 0.761303
5.5796 -0.646955 0.762528
5.58149 -0.645513 0.76375
5.58338 -0.644068 0.764969
5.58527 -0.64262 0.766185
5.58716 -0.64117 0.767398
5.58905 -0.639718 0.768609
5.59094 -0.638264 0.769817
5.59283 -0.636808 0.771023
5.59472 -0.635349 0.772225
5.59661 -0.633888 0.773425
5.5985 -0.632424 0.774622
5.60039 -0.630959 0.775816
5.60228 -0.629491 0.777008
5.60417 -0.628021 0.778197
5.60607 -0.626548 0.779383
5.60796 -0.625074 0.780566
5.60985 -0.623597 0.781746
5.61174 -0.622118 0.782924
5.61363 -0.620637 0.784098
5.61552 -0.619153 0.78527
5.61741 -0.617667 0.786439
5.6193 -0.616179 0.787606
5.62119 -0.614689 0.788769
5.62308 -0.613197 0.78993
5.62497 -0.611702 0.791088
5.62686 -0.610206 0.792243
5.62875 -0.608707 0.793395
5.63064 -0.607206 0.794545
5.63253 -0.605703 0.795691
5.63442 -0.604197 0.796835
5.63631 -0.60269 0.797976
5.63821 -0.60118 0.799114
5.6401 -0.599668 0.800249
5.64199 -0.598154 0.801381
5.64388 -0.596638 0.802511
5.64577 -0.59512 0.803637
5.64766 -0.593599 0.804761
5.64955 -0.592077 0.805882
5.65144 -0.590552 0.807
5.65333 -0.589025 0.808115
5.65522 -0.587496 0.809227
5.65711 -0.585965 0.810336
5.659 -0.584432 0.811442
5.66089 -0.582897 0.812546
5.66278 -0.58136 0.813647
5.66467 -0.579821 0.814744
5.66656 -0.578279 0.815839
5.66845 -0.576736 0.816931
5.67035 -0.57519 0.81802
5.67224 -0.573643 0.819106
5.67413 -0.572093 0.820189
5.67602 -0.570541 0.821269
5.67791 -0.568988 0.822346
5.6798 -0.567432 0.82342
5.68169 -0.565874 0.824492
5.68358 -0.564314 0.82556
5.68547 -0.562753 0.826625
5.68736 -0.561189 0.827688
5.68925 -0.559623 0.828747
5.69114 -0.558055 0.829804
5.69303 -0.556485 0.830857
5.69492 -0.554914 0.831908
5.69681 -0.55334 0.832956
5.6987 -0.551764 0.834
5.70059 -0.550186 0.835042
5.70249 -0.548607 0.836081
5.70438 -0.547025 0.837116
5.70627 -0.545441 0.838149
5.70816 -0.543856 0.839179
5.71005 -0.542268 0.840205
5.71194 -0.540679 0.841229
5.71383 -0.539087 0.84225
5.71572 -0.537494 0.843268
5.71761 -0.535899 0.844282
5.7195 -0.534302 0.845294
5.72139 -0.532703 0.846302
5.72328 -0.531102 0.847308
5.72517 -0.529499 0.848311
5.72706 -0.527894 0.84931
5.72895 -0.526287 0.850307
5.73084 -0.524679 0.8513
5.73273 -0.523069 0.852291
5.73463 -0.521456 0.853278
5.73652 -0.519842 0.854262
5.73841 -0.518226 0.855244
5.7403 -0.516608 0.856222
5.74219 -0.514989 0.857197
5.74408 -0.513367 0.858169
5.74597 -0.511744 0.859138
5.74786 -0.510119 0.860104
5.74975 -0.508492 0.861067
5.75164 -0.506863 0.862027
5.75353 -0.505232 0.862983
5.75542 -0.5036 0.863937
5.75731 -0.501965 0.864888
5.7592 -0.500329 0.865835
5.76109 -0.498692 0.86678
5.76298 -0.497052 0.867721
5.76487 -0.495411 0.868659
5.76677 -0.493767 0.869594
5.76866 -0.492122 0.870526
5.77055 -0.490476 0.871455
5.77244 -0.488827 0.872381
5.77433 -0.487177 0.873303
5.77622 -0.485525 0.874223
5.77811 -0.483872 0.875139
5.78 -0.482216 0.876052
5.78189 -0.480559 0.876962
5.78378 -0.4789 0.877869
5.78567 -0.47724 0.878773
5.78756 -0.475577 0.879674
5.78945 -0.473914 0.880571
5.79134 -0.472248 0.881466
5.79323 -0.470581 0.882357
5.79512 -0.468912 0.883245
5.79701 -0.467241 0.88413
5.79891 -0.465568 0.885012
5.8008 -0.463894 0.88589
5.80269 -0.462219 0.886766
5.80458 -0.460541 0.887638
5.80647 -0.458862 0.888507
5.80836 -0.457182 0.889373
5.81025 -0.4555 0.890236
5.81214 -0.453816 0.891096
5.81403 -0.45213 0.891952
5.81592 -0.450443 0.892805
5.81781 -0.448754 0.893655
5.8197 -0.447064 0.894502
5.82159 -0.445372 0.895346
5.82348 -0.443679 0.896186
5.82537 -0.441983 0.897023
5.82726 -0.440287 0.897857
5.82915 -0.438589 0.898688
5.83104 -0.436889 0.899516
5.83294 -0.435187 0.90034
5.83483 -0.433484 0.901161
5.83672 -0.43178 0.901979
5.83861 -0.430074 0.902794
5.8405 -0.428366 0.903605
5.84239 -0.426657 0.904413
5.84428 -0.424946 0.905218
5.84617 -0.423234 0.90602
5.84806 -0.421521 0.906819
5.84995 -0.419805 0.907614
5.85184 -0.418089 0.908406
5.85373 -0.416371 0.909195
5.85562 -0.414651 0.909981
5.85751 -0.41293 0.910763
5.8594 -0.411207 0.911542
5.86129 -0.409483 0.912318
5.86318 -0.407758 0.91309
5.86508 -0.406031 0.913859
5.86697 -0.404302 0.914625
5.86886 -0.402572 0.915388
5.87075 -0.400841 0.916148
5.87264 -0.399108 0.916904
5.87453 -0.397374 0.917657
5.87642 -0.395638 0.918406
5.87831 -0.393901 0.919153
5.8802 -0.392163 0.919896
5.88209 -0.390423 0.920636
5.88398 -0.388682 0.921372
5.88587 -0.386939 0.922105
5.88776 -0.385195 0.922835
5.88965 -0.38345 0.923562
5.89154 -0.381703 0.924285
5.89343 -0.379955 0.925005
5.89532 -0.378205 0.925722
5.89722 -0.376455 0.926435
5.89911 -0.374702 0.927145
5.901 -0.372949 0.927852
5.90289 -0.371194 0.928555
5.90478 -0.369438 0.929255
5.90667 -0.36768 0.929952
5.90856 -0.365922 0.930646
5.91045 -0.364161 0.931336
5.91234 -0.3624 0.932023
5.91423 -0.360637 0.932706
5.91612 -0.358873 0.933386
5.91801 -0.357108 0.934063
5.9199 -0.355341 0.934737
5.92179 -0.353574 0.935407
5.92368 -0.351804 0.936074
5.92557 -0.350034 0.936737
5.92746 -0.348263 0.937397
5.92936 -0.34649 0.938054
5.93125 -0.344716 0.938707
5.93314 -0.34294 0.939357
5.93503 -0.341164 0.940004
5.93692 -0.339386 0.940647
5.93881 -0.337607 0.941287
5.9407 -0.335827 0.941924
5.94259 -0.334045 0.942557
5.94448 -0.332263 0.943187
5.94637 -0.330479 0.943813
5.94826 -0.328694 0.944436
5.95015 -0.326908 0.945056
5.95204 -0.325121 0.945673
5.95393 -0.323332 0.946286
5.95582 -0.321543 0.946895
5.95771 -0.319752 0.947501
5.9596 -0.31796 0.948104
5.9615 -0.316167 0.948704
5.96339 -0.314373 0.9493
5.96528 -0.312577 0.949892
5.96717 -0.310781 0.950482
5.96906 -0.308983 0.951067
5.97095 -0.307185 0.95165
5.97284 -0.305385 0.952229
5.97473 -0.303584 0.952805
5.97662 -0.301782 0.953377
5.97851 -0.299979 0.953946
5.9804 -0.298175 0.954511
5.98229 -0.29637 0.955073
5.98418 -0.294564 0.955632
5.98607 -0.292757 0.956187
5.98796 -0.290949 0.956739
5.98985 -0.289139 0.957287
5.99174 -0.287329 0.957832
5.99364 -0.285518 0.958373
5.99553 -0.283705 0.958912
5.99742 -0.281892 0.959446
5.99931 -0.280077 0.959977
6.0012 -0.278262 0.960505
6.00309 -0.276445 0.96103
6.00498 -0.274628 0.961551
6.00687 -0.27281 0.962068
6.00876 -0.27099 0.962582
6.01065 -0.26917 0.963093
6.01254 -0.267349 0.9636
6.01443 -0.265526 0.964104
6.01632 -0.263703 0.964604
6.01821 -0.261879 0.965101
6.0201 -0.260054 0.965594
6.02199 -0.258228 0.966084
6.02388 -0.256401 0.96657
6.02578 -0.254573 0.967053
6.02767 -0.252745 0.967533
6.02956 -0.250915 0.968009
6.03145 -0.249084 0.968482
6.03334 -0.247253 0.968951
6.03523 -0.245421 0.969417
6.03712 -0.243587 0.969879
6.03901 -0.241753 0.970338
6.0409 -0.239918 0.970793
6.04279 -0.238083 0.971245
6.04468 -0.236246 0.971693
6.04657 -0.234408 0.972138
6.04846 -0.23257 0.97258
6.05035 -0.230731 0.973018
6.05224 -0.228891 0.973452
6.05413 -0.22705 0.973883
6.05602 -0.225209 0.974311
6.05792 -0.223366 0.974735
6.05981 -0.221523 0.975155
6.0617 -0.219679 0.975572
6.06359 -0.217834 0.975986
6.06548 -0.215989 0.976396
6.06737 -0.214142 0.976803
6.06926 -0.212295 0.977206
6.07115 -0.210447 0.977605
6.07304 -0.208599 0.978001
6.07493 -0.206749 0.978394
6.07682 -0.204899 0.978783
6.07871 -0.203048 0.979169
6.0806 -0.201197 0.979551
6.08249 -0.199344 0.979929
6.08438 -0.197491 0.980305
6.08627 -0.195638 0.980676
6.08816 -0.193783 0.981044
6.09006 -0.191928 0.981409
6.09195 -0.190072 0.98177
6.09384 -0.188216 0.982128
6.09573 -0.186359 0.982482
6.09762 -0.184501 0.982832
6.09951 -0.182643 0.983179
6.1014 -0.180783 0.983523
6.10329 -0.178924 0.983863
6.10518 -0.177063 0.984199
6.10707 -0.175202 0.984532
6.10896 -0.173341 0.984862
6.11085 -0.171478 0.985188
6.11274 -0.169615 0.98551
6.11463 -0.167752 0.985829
6.11652 -0.165888 0.986145
6.11841 -0.164023 0.986456
6.1203 -0.162158 0.986765
6.1222 -0.160292 0.98707
6.12409 -0.158426 0.987371
6.12598 -0.156559 0.987669
6.12787 -0.154691 0.987963
6.12976 -0.152823 0.988254
6.13165 -0.150954 0.988541
6.13354 -0.149085 0.988824
6.13543 -0.147215 0.989104
6.13732 -0.145345 0.989381
6.13921 -0.143474 0.989654
6.1411 -0.141603 0.989924
6.14299 -0.139731 0.990189
6.14488 -0.137859 0.990452
6.14677 -0.135986 0.990711
6.14866 -0.134113 0.990966
6.15055 -0.132239 0.991218
6.15244 -0.130365 0.991466
6.15434 -0.12849 0.991711
6.15623 -0.126615 0.991952
6.15812 -0.12474 0.99219
6.16001 -0.122864 0.992424
6.1619 -0.120987 0.992654
6.16379 -0.11911 0.992881
6.16568 -0.117233 0.993104
6.16757 -0.115355 0.993324
6.16946 -0.113477 0.993541
6.17135 -0.111598 0.993753
6.17324 -0.109719 0.993963
6.17513 -0.10784 0.994168
6.17702 -0.10596 0.99437
6.17891 -0.10408 0.994569
6.1808 -0.1022 0.994764
6.18269 -0.100319 0.994955
6.18458 -0.0984375 0.995143
6.18648 -0.0965559 0.995328
6.18837 -0.094674 0.995508
6.19026 -0.0927917 0.995686
6.19215 -0.0909091 0.995859
6.19404 -0.0890262 0.996029
6.19593 -0.087143 0.996196
6.19782 -0.0852594 0.996359
6.19971 -0.0833756 0.996518
6.2016 -0.0814914 0.996674
6.20349 -0.079607 0.996826
6.20538 -0.0777223 0.996975
6.20727 -0.0758373 0.99712
6.20916 -0.073952 0.997262
6.21105 -0.0720664 0.9974
6.21294 -0.0701806 0.997534
6.21483 -0.0682946 0.997665
6.21672 -0.0664083 0.997793
6.21861 -0.0645218 0.997916
6.22051 -0.062635 0.998037
6.2224 -0.060748 0.998153
6.22429 -0.0588608 0.998266
6.22618 -0.0569734 0.998376
6.22807 -0.0550858 0.998482
6.22996 -0.053198 0.998584
6.23185 -0.05131 0.998683
6.23374 -0.0494218 0.998778
6.23563 -0.0475334 0.99887
6.23752 -0.0456449 0.998958
6.23941 -0.0437562 0.999042
6.2413 -0.0418673 0.999123
6.24319 -0.0399783 0.999201
6.24508 -0.0380892 0.999274
6.24697 -0.0361999 0.999345
6.24886 -0.0343105 0.999411
6.25075 -0.032421 0.999474
6.25265 -0.0305313 0.999534
6.25454 -0.0286416 0.99959
6.25643 -0.0267517 0.999642
6.25832 -0.0248617 0.999691
6.26021 -0.0229717 0.999736
6.2621 -0.0210816 0.999778
6.26399 -0.0191914 0.999816
6.26588 -0.0173011 0.99985
6.26777 -0.0154108 0.999881
6.26966 -0.0135204 0.999909
6.27155 -0.0116299 0.999932
6.27344 -0.00973945 0.999953
6.27533 -0.00784893 0.999969
6.27722 -0.00595839 0.999982
6.27911 -0.00406783 0.999992
6.281 -0.00217725 0.999998
6.28289 -0.000286669 1
6.28479 0.00160392 0.999999
6.28668 0.0034945 0.999994
6.28857 0.00538507 0.999986
6.29046 0.00727561 0.999974
6.29235 0.00916614 0.999958
6.29424 0.0110566 0.999939
6.29613 0.0129471 0.999916
6.29802 0.0148375 0.99989
6.29991 0.0167278 0.99986
6.3018 0.0186181 0.999827
6.30369 0.0205083 0.99979
6.30558 0.0223985 0.999749
6.30747 0.0242886 0.999705
6.30936 0.0261786 0.999657
6.31125 0.0280684 0.999606
6.31314 0.0299582 0.999551
6.31503 0.0318479 0.999493
6.31693 0.0337375 0.999431
6.31882 0.0356269 0.999365
6.32071 0.0375163 0.999296
6.3226 0.0394054 0.999223
6.32449 0.0412945 0.999147
6.32638 0.0431834 0.999067
6.32827 0.0450721 0.998984
6.33016 0.0469607 0.998897
6.33205 0.0488491 0.998806
6.33394 0.0507374 0.998712
6.33583 0.0526254 0.998614
6.33772 0.0545133 0.998513
6.33961 0.056401 0.998408
6.3415 0.0582885 0.9983
6.34339 0.0601757 0.998188
6.34528 0.0620628 0.998072
6.34717 0.0639496 0.997953
6.34907 0.0658362 0.99783
6.35096 0.0677226 0.997704
6.35285 0.0696087 0.997574
6.35474 0.0714946 0.997441
6.35663 0.0733802 0.997304
6.35852 0.0752656 0.997164
6.36041 0.0771506 0.997019
6.3623 0.0790355 0.996872
6.36419 0.08092 0.996721
6.36608 0.0828042 0.996566
6.36797 0.0846882 0.996408
6.36986 0.0865718 0.996246
6.37175 0.0884551 0.99608
6.37364 0.0903382 0.995911
6.37553 0.0922209 0.995739
6.37742 0.0941032 0.995562
6.37931 0.0959852 0.995383
6.38121 0.0978669 0.9952
6.3831 0.0997483 0.995013
6.38499 0.101629 0.994822
6.38688 0.10351 0.994628
6.38877 0.10539 0.994431
6.39066 0.10727 0.99423
6.39255 0.109149 0.994025
